date,return
2021-06-15,0.00934649
2021-06-16,-0.00655356
2021-06-17,-0.00143880
2021-06-18,-0.00233092
2021-06-19,-0.00170991
2021-06-20,0.00902648
2021-06-21,0.00142889
2021-06-22,0.00971796
2021-06-23,0.01196961
2021-06-24,0.00685986
2021-06-25,-0.01512222
2021-06-26,0.00341783
2021-06-27,0.00760255
2021-06-28,0.01215604
2021-06-29,-0.00200626
2021-06-30,0.00973028
2021-07-01,-0.00452110
2021-07-02,-0.00043934
2021-07-03,0.00104857
2021-07-04,-0.00651455
2021-07-05,-0.00738714
2021-07-06,0.00510275
2021-07-07,0.00061851
2021-07-08,0.00751596
2021-07-09,0.00043955
2021-07-10,-0.00483075
2021-07-11,-0.00262655
2021-07-12,-0.00384061
2021-07-13,0.00397401
2021-07-14,0.00359984
2021-07-15,-0.00115733
2021-07-16,-0.00443535
2021-07-17,0.00385542
2021-07-18,0.00505568
2021-07-19,-0.00155563
2021-07-20,-0.01004139
2021-07-21,0.01561310
2021-07-22,0.00392776
2021-07-23,0.00233162
2021-07-24,0.00600093
2021-07-25,-0.00481588
2021-07-26,0.01157790
2021-07-27,-0.00035564
2021-07-28,0.00501488
2021-07-29,0.00730348
2021-07-30,-0.00899792
2021-07-31,-0.00453318
2021-08-01,-0.01297774
2021-08-02,-0.00469656
2021-08-03,-0.00390047
2021-08-04,-0.00006778
2021-08-05,-0.00118628
2021-08-06,-0.00370320
2021-08-07,-0.01122673
2021-08-08,0.00304622
2021-08-09,0.00375861
2021-08-10,-0.00656304
2021-08-11,-0.00654533
2021-08-12,0.00496524
2021-08-13,0.00723416
2021-08-14,0.01263500
2021-08-15,-0.00685394
2021-08-16,-0.00845543
2021-08-17,0.02214639
2021-08-18,0.03664555
2021-08-19,0.00018640
2021-08-20,0.01204969
2021-08-21,0.00006065
2021-08-22,0.00570042
2021-08-23,-0.00143902
2021-08-24,0.00826819
2021-08-25,0.00499852
2021-08-26,-0.00778962
2021-08-27,0.02079367
2021-08-28,0.00656880
2021-08-29,0.00383379
2021-08-30,0.00120293
2021-08-31,-0.00806542
2021-09-01,-0.00348897
2021-09-02,0.00099977
2021-09-03,0.01271452
2021-09-04,-0.01648596
2021-09-05,0.00600851
2021-09-06,0.01542526
2021-09-07,-0.02391975
2021-09-08,0.04856448
2021-09-09,0.01904611
2021-09-10,0.02386156
2021-09-11,0.00346835
2021-09-12,0.02309953
2021-09-13,0.00163466
2021-09-14,0.00846796
2021-09-15,-0.00424245
2021-09-16,0.00077382
2021-09-17,-0.01261192
2021-09-18,0.00459250
2021-09-19,-0.01055671
2021-09-20,-0.00403530
2021-09-21,-0.00230766
2021-09-22,-0.00975143
2021-09-23,0.00385140
2021-09-24,-0.00459603
2021-09-25,0.00263672
2021-09-26,0.01884593
2021-09-27,0.00241060
2021-09-28,-0.00274840
2021-09-29,0.00112417
2021-09-30,-0.00077114
2021-10-01,-0.00049148
2021-10-02,0.01204142
2021-10-03,0.00818960
2021-10-04,-0.00799010
2021-10-05,-0.01049863
2021-10-06,0.00350451
2021-10-07,0.00162405
2021-10-08,-0.00013875
2021-10-09,0.00134166
2021-10-10,0.00025377
2021-10-11,0.00223667
2021-10-12,-0.00567008
2021-10-13,0.01349029
2021-10-14,-0.00373050
2021-10-15,-0.00120729
2021-10-16,-0.00036535
2021-10-17,0.00038846
2021-10-18,-0.00109599
2021-10-19,-0.00430206
2021-10-20,0.00210045
2021-10-21,-0.00990668
2021-10-22,-0.00717569
2021-10-23,0.00202227
2021-10-24,0.00542628
2021-10-25,0.01509611
2021-10-26,-0.01306089
2021-10-27,-0.00336449
2021-10-28,-0.00249341
2021-10-29,0.00860520
2021-10-30,-0.00759970
2021-10-31,-0.01449002
2021-11-01,0.00379138
2021-11-02,0.01546143
2021-11-03,0.00821245
2021-11-04,0.01121035
2021-11-05,0.01166246
2021-11-06,0.00646836
2021-11-07,0.00171590
2021-11-08,-0.00900472
2021-11-09,-0.01884671
2021-11-10,0.00258842
2021-11-11,0.00565152
2021-11-12,0.00139709
2021-11-13,-0.00060671
2021-11-14,0.00512959
2021-11-15,-0.00476572
2021-11-16,-0.00370987
2021-11-17,0.00077017
2021-11-18,0.00169630
2021-11-19,-0.00480119
2021-11-20,0.01122036
2021-11-21,-0.00131333
2021-11-22,0.01669419
2021-11-23,-0.01215930
2021-11-24,0.00289977
2021-11-25,-0.00244289
2021-11-26,-0.00678963
2021-11-27,-0.00278014
2021-11-28,0.00153312
2021-11-29,0.01189031
2021-11-30,0.00006586
2021-12-01,-0.00763929
2021-12-02,0.00633109
2021-12-03,0.00438075
2021-12-04,-0.00761610
2021-12-05,-0.00635997
2021-12-06,0.01492638
2021-12-07,0.00597184
2021-12-08,0.01516261
2021-12-09,-0.01302312
2021-12-10,0.00221068
2021-12-11,0.00717979
2021-12-12,-0.00421319
2021-12-13,-0.00301678
2021-12-14,-0.00673278
2021-12-15,0.00080163
2021-12-16,0.00105992
2021-12-17,-0.00805129
2021-12-18,0.00241323
2021-12-19,0.00323130
2021-12-20,-0.00321055
2021-12-21,0.00914807
2021-12-22,0.00396655
2021-12-23,0.00891300
2021-12-24,0.00505768
2021-12-25,-0.00500703
2021-12-26,-0.00236165
2021-12-27,-0.00048297
2021-12-28,-0.00308979
2021-12-29,0.00052874
2021-12-30,-0.00971858
2021-12-31,-0.00736878
2022-01-01,-0.00133397
2022-01-02,-0.00456080
2022-01-03,-0.00566497
2022-01-04,-0.00478983
2022-01-05,-0.00935593
2022-01-06,-0.00555018
2022-01-07,0.00107126
2022-01-08,0.00125488
2022-01-09,-0.00945758
2022-01-10,0.00283527
2022-01-11,0.00251386
2022-01-12,0.00434803
2022-01-13,0.00157590
2022-01-14,-0.00256434
2022-01-15,-0.00373862
2022-01-16,-0.00458565
2022-01-17,-0.00514758
2022-01-18,-0.00312545
2022-01-19,0.01301258
2022-01-20,0.00109978
2022-01-21,-0.01083353
2022-01-22,-0.00210014
2022-01-23,0.00270814
2022-01-24,-0.01129863
2022-01-25,0.00392645
2022-01-26,-0.00033877
2022-01-27,-0.00312364
2022-01-28,0.00307018
2022-01-29,-0.00046014
2022-01-30,-0.00598730
2022-01-31,0.00713935
2022-02-01,0.00558754
2022-02-02,0.00188977
2022-02-03,-0.00490920
2022-02-04,0.01422383
2022-02-05,0.01060095
2022-02-06,0.00726431
2022-02-07,0.00564691
2022-02-08,0.00305995
2022-02-09,-0.00890201
2022-02-10,0.00418136
2022-02-11,-0.00123280
2022-02-12,-0.00465127
2022-02-13,0.00131549
2022-02-14,0.00626612
2022-02-15,0.00784182
2022-02-16,-0.00079187
2022-02-17,0.00420798
2022-02-18,0.00209735
2022-02-19,0.00128361
2022-02-20,0.00438349
2022-02-21,-0.00370004
2022-02-22,0.00723852
2022-02-23,-0.00363170
2022-02-24,-0.00309877
2022-02-25,0.00348621
2022-02-26,-0.00096766
2022-02-27,0.01271168
2022-02-28,-0.00285750
2022-03-01,0.00374033
2022-03-02,0.00016780
2022-03-03,-0.00358551
2022-03-04,0.00777191
2022-03-05,-0.00062388
2022-03-06,-0.00066631
2022-03-07,-0.00025020
2022-03-08,-0.01111853
